x,under_y,theta,distance
1,77,-36.74570825,15.82774493853988
1,78,-36.921042,15.44930575053634
1,79,-37.09953925,15.074802808570285
1,80,-37.281200000000005,14.706829995023623
1,81,-37.46602425,14.34792311127724
1,82,-37.654012,14.000434167789834
1,83,-37.84516325,13.666423838692324
1,84,-38.039478,13.347576901423352
1,85,-38.23695625,13.045143842803853
1,86,-38.437598,12.759910820158735
1,87,-38.64140325,12.49219937633218
1,88,-38.848372,12.24189419310035
1,89,-39.05850425,12.008496604966538
1,90,-39.2718,11.79120049636306
1,91,-39.488259250000006,11.588984109568017
1,92,-39.707882000000005,11.40071204315366
1,93,-39.93066825,11.22524007420482
1,94,-40.156618,11.061514042424577
1,95,-40.38573125,10.90865596394481
1,96,-40.618008,10.766029194104092
1,97,-40.85344825,10.633275739955325
1,98,-41.092052,10.51032292108478
1,99,-41.33381925,10.397353522586243
1,100,-41.57875,10.294743411349671
1,101,-41.82684425,10.202963464068787
1,102,-42.078102,10.122460477160828
1,103,-42.332523249999994,10.053521029757874
1,104,-42.590107999999994,9.9961305783266
1,105,-42.85085625,9.949851684379
1,106,-43.114768,9.91373037557544
1,107,-43.38184325,9.886254422473328
1,108,-43.652082,9.865380399035828
1,109,-43.92548425,9.84864269952716
1,110,-44.20205,9.833340995120423
1,111,-44.481779249999995,9.816816084193604
1,112,-44.764672,9.796772472667117
1,113,-45.05072825,9.7716010735506
1,114,-45.339948,9.740632884311095
1,115,-45.63233125000001,9.704166285800357
1,116,-45.927878,9.663145654010194
1,117,-46.22658825,9.618183963107484
1,118,-46.528462000000005,9.56767164926471
1,119,-46.83349925,9.504519812869448
1,120,-47.1417,9.4110635445589
1,121,-47.45306425,9.251441352176087
2,16,-31.599655999999996,79.38899629573764
2,17,-31.582254625000004,77.11700546007098
2,18,-31.567973999999996,74.67494537692012
2,19,-31.556814125,72.10894607763233
2,20,-31.548775,69.47107338170947
2,21,-31.543856624999993,66.8147061393732
2,22,-31.542059,64.1907646433586
2,23,-31.543382124999997,61.64482953410091
2,24,-31.547826,59.21512966613712
2,25,-31.555390625,56.931331791090386
2,26,-31.566076,54.814035318898576
2,27,-31.579882124999997,52.87486173968257
2,28,-31.596809,51.11701854329051
2,29,-31.616856624999997,49.53622233133258
2,30,-31.640025,48.12186763446273
2,31,-31.666314125,46.858341477918046
2,32,-31.69572400000001,45.7263955847496
2,33,-31.728254624999995,44.70449884991588
2,34,-31.763905999999995,43.77011204521598
2,35,-31.802678124999996,42.90083607296886
2,36,-31.844571,42.07540106038989
2,37,-31.88958462499999,41.27447526912631
2,38,-31.937719,40.48128443967046
2,39,-31.988974125,39.68203843395652
2,40,-32.04334999999999,38.86617585282268
2,41,-32.100846624999996,38.02643799047412
2,42,-32.161464,37.15879211585464
2,43,-32.225202125,36.26222454767169
2,44,-32.292061,35.33843045692386
2,45,-32.362040625,34.3914224730009
2,46,-32.435141,33.42708548169078
2,47,-32.511362125,32.45270079384984
2,48,-32.590704,31.476462371754067
2,49,-32.673166625,30.50700483481826
2,50,-32.75875,29.55296105902137
2,51,-32.84745412499999,28.62256371240558
2,52,-32.939279,27.72330182056369
2,53,-33.034224625,26.86164080362262
2,54,-33.132290999999995,26.042809955882447
2,55,-33.233478125,25.27066036324443
2,56,-33.337786,24.547592245149033
2,57,-33.445214625,23.874547638105767
2,58,-33.555763999999996,23.251063652443307
2,59,-33.669434124999995,22.67537947754802
2,60,-33.786224999999995,22.14458765845241
2,61,-33.906136624999995,21.65482091169299
2,62,-34.029168999999996,21.201464384900945
2,63,-34.155322125,20.77938227366151
2,64,-34.28459599999999,20.383150167869942
2,65,-34.416990625,20.007282503055947
2,66,-34.552505999999994,19.646446608113664
2,67,-34.691142125,19.29565619687976
2,68,-34.832899,18.95043732981624
2,69,-34.977776625,18.606962002920525
2,70,-35.125775,18.26214598874988
2,71,-35.276894125,17.913709700214284
2,72,-35.431134,17.560200177239793
2,73,-35.588494624999996,17.20097742240371
2,74,-35.748976,16.836166374492066
2,75,-35.912578124999996,16.46657832722606
2,76,-36.079301,16.09360834221782
2,77,-36.249144625,15.719113268064874
2,78,-36.422109,15.345276743280309
2,79,-36.59819412499999,14.974468752848525
2,80,-36.7774,14.609106987821477
2,81,-36.959726625,14.251525312768834
2,82,-37.145174,13.90385714183988
2,83,-37.33374212499999,13.567938201236146
2,84,-37.525431,13.245233088838477
2,85,-37.720240624999995,12.936789520191567
2,86,-37.918170999999994,12.64322094629945
2,87,-38.119222125,12.36471865336837
2,88,-38.32339399999999,12.101091243433372
2,89,-38.530686624999994,11.851828832286015
2,90,-38.7411,11.61618717211725
2,91,-38.954634125,11.39328598241748
2,92,-39.171289,11.182213805722611
2,93,-39.391064625,10.982132896887675
2,94,-39.613961,10.79237363498153
2,95,-39.839978124999995,10.612512193726914
2,96,-40.069116,10.44242375354709
2,97,-40.301374624999994,10.282302253054992
2,98,-40.536753999999995,10.132646404313462
2,99,-40.775254125,9.994205229091063
2,100,-41.01687499999999,9.867886893557923
2,101,-41.261616624999995,9.75463282327594
2,102,-41.509479,9.65526794652881
2,103,-41.760462125,9.570333533095734
2,104,-42.014565999999995,9.49992512922229
2,105,-42.271790624999994,9.44354759912433
2,106,-42.532135999999994,9.400010995673554
2,107,-42.795602125,9.367393009471314
2,108,-43.062189,9.34308110933246
2,109,-43.331896625,9.323915474223512
2,110,-43.604725,9.306445352839845
2,111,-43.880674125,9.287284605311768
2,112,-44.159744,9.26354681711139
2,113,-44.441934624999995,9.233328692721742
2,114,-44.727246,9.196123473452944
2,115,-45.015678125,9.153069846438784
2,116,-45.307230999999994,9.10683523874225
2,117,-45.601904625,9.06088864068927
2,118,-45.899699,9.017804019259827
2,119,-46.200614124999994,8.976191870974915
2,120,-46.50465,8.925657622622865
2,121,-46.811806625,8.839132659243958
3,16,-31.166784,78.92859279375018
3,17,-31.149621000000007,76.6590479836935
3,18,-31.135536,74.23128067712726
3,19,-31.124529000000003,71.69039761285724
3,20,-31.1166,69.08670815091075
3,21,-31.111748999999993,66.47134510438384
3,22,-31.109976,63.892717473315614
3,23,-31.111281,61.393827237295525
3,24,-31.115664,59.0104220585102
3,25,-31.123125,56.76991402368488
3,26,-31.133664,54.690971337365525
3,27,-31.147281,52.78366977732123
3,28,-31.163976,51.050091587113755
3,29,-31.183749,49.48525536816062
3,30,-31.2066,48.07827278237285
3,31,-31.232529,46.81363218288364
3,32,-31.261536000000007,45.67252697806301
3,33,-31.293620999999995,44.63415595154704
3,34,-31.328784,43.676939360904115
3,35,-31.367025,42.77960682671012
3,36,-31.408344000000003,41.92212637524547
3,37,-31.452740999999996,41.08645645539703
3,38,-31.500216,40.25711119930686
3,39,-31.550769,39.42154175798835
3,40,-31.604399999999995,38.570339910792725
3,41,-31.661109,37.69728034000339
3,42,-31.720896000000003,36.79921828966083
3,43,-31.783761000000005,35.87586701672019
3,44,-31.849704,34.929476492213624
3,45,-31.918725,33.96444063644351
3,46,-31.990824000000003,32.98685494821014
3,47,-32.066001,32.00405005376281
3,48,-32.144256,31.024121157931702
3,49,-32.225589,30.055473320292847
3,50,-32.31,29.10639929037036
3,51,-32.397489,28.184701912211793
3,52,-32.488056,27.297374181556123
3,53,-32.581701,26.45034074793996
3,54,-32.678424,25.648268215464967
3,55,-32.778225,24.8944430128807
3,56,-32.881104,24.19071754078807
3,57,-32.987061000000004,23.537519119786637
3,58,-33.096096,22.933916859435456
3,59,-33.208209000000004,22.37773942213001
3,60,-33.3234,21.865733571457284
3,61,-33.441669,21.393756300317666
3,62,-33.563016,20.956987641858476
3,63,-33.687441,20.550157494949715
3,64,-33.814944,20.167773105310815
3,65,-33.945525,19.80434115986766
3,66,-34.079184,19.454573802756684
3,67,-34.215921,19.113572873281857
3,68,-34.355736,18.776985250520127
3,69,-34.498629,18.441125646340268
3,70,-34.644600000000004,18.103063322710412
3,71,-34.793649,17.76067154865207
3,72,-34.945776,17.41263986389579
3,73,-35.100981,17.058450780915635
3,74,-35.259264,16.69832368950786
3,75,-35.420624999999994,16.333130456613915
3,76,-35.585064,15.964288182663338
3,77,-35.752581,15.593634359645264
3,78,-35.923176,15.223291993247884
3,79,-36.096849,14.85553092520179
3,80,-36.2736,14.492632500934022
3,81,-36.453429,14.136764086889642
3,82,-36.636336,13.789869658755675
3,83,-36.822320999999995,13.453581534432786
3,84,-37.011384,13.129156582164184
3,85,-37.203525,12.817441411423104
3,86,-37.398744,12.518866010116952
3,87,-37.597041,12.23346658434214
3,88,-37.798416,11.960935426982658
3,89,-38.002869,11.700694277989284
3,90,-38.2104,11.451986208664792
3,91,-38.421009000000005,11.21397927414121
3,92,-38.634696000000005,10.985875092553512
3,93,-38.851461,10.767013229536431
3,94,-39.071304,10.556963585423844
3,95,-39.294225,10.355598025130648
3,96,-39.520224000000006,10.16313288371505
3,97,-39.749301,9.980138443517106
3,98,-39.981456,9.807506673144715
3,99,-40.216689,9.646379523085969
3,100,-40.455,9.498037658738513
3,101,-40.696389,9.363753669070618
3,102,-40.940856,9.244618766116515
3,103,-41.188401,9.141359143065827
3,104,-41.439024,9.05415528278293
3,105,-41.692725,8.982485763835328
3,106,-41.949504,8.925020568179505
3,107,-42.209361,8.879588060187714
3,108,-42.472296,8.8432346508974
3,109,-42.738309,8.812400572108643
3,110,-43.0074,8.78322111825885
3,111,-43.279568999999995,8.751951091098206
3,112,-43.554815999999995,8.715476386355775
3,113,-43.833141,8.671899668979066
3,114,-44.114544,8.621055476474183
3,115,-44.399025,8.56488024454059
3,116,-44.686584,8.507386796283143
3,117,-44.977221,8.45401369790973
3,118,-45.270936,8.40996205072345
3,119,-45.567729,8.377033583926575
3,120,-45.8676,8.348387114810365
3,121,-46.170549,8.300423495578187
4,16,-30.733911999999997,78.49295141558589
4,17,-30.716987375,76.2217438147539
4,18,-30.703097999999997,73.80340167890729
4,19,-30.692243875,71.28213875751437
4,20,-30.684424999999997,68.706663586306
4,21,-30.679641374999992,66.12603510181846
4,22,-30.677892999999997,63.58633043627681
4,23,-30.679179874999996,61.128151945876496
4,24,-30.683502,58.78493630151691
4,25,-30.690859374999995,56.581998877334016
4,26,-30.701251999999997,54.536215148972886
4,27,-30.714679874999995,52.65623315434398
4,28,-30.731143,50.943102829265015
4,29,-30.750641374999997,49.391214586901086
4,30,-30.773175,47.98944116394462
4,31,-30.798743875,46.72239213447513
4,32,-30.827348000000004,45.57170017819347
4,33,-30.858987374999995,44.517270021247285
4,34,-30.893661999999996,43.538439490007775
4,35,-30.931371874999996,42.61500874917449
4,36,-30.972117,41.72811246674003
4,37,-31.01589737499999,40.86091697971763
4,38,-31.062712999999995,39.99913605313243
4,39,-31.112563875,39.13136749725284
4,40,-31.165449999999993,38.24926006059589
4,41,-31.221371374999997,37.34752485911788
4,42,-31.280328,36.42381114523353
4,43,-31.342319875,35.4784683213705
4,44,-31.407347,34.51421657960357
4,45,-31.475409374999995,33.535752929853814
4,46,-31.546507,32.54931340377273
4,47,-31.620639875,31.56221618514003
4,48,-31.697808,30.582405023383515
4,49,-31.778011375,29.618012003707307
4,50,-31.86125,28.676955066728013
4,51,-31.947523874999995,27.766582407163995
4,52,-32.036832999999994,26.893373631047623
4,53,-32.129177375,26.062704257773778
4,54,-32.224557,25.278676830338853
4,55,-32.32297187499999,24.54401882748546
4,56,-32.424422,23.86004637937488
4,57,-32.528907374999996,23.22668909292163
4,58,-32.636428,22.64256965379657
4,59,-32.746983875,22.105131231355088
4,60,-32.860575,21.61080377559604
4,61,-32.977201375,21.155198998855965
4,62,-33.096863,20.733325652884854
4,63,-33.219559874999995,20.33981331448497
4,64,-33.34529199999999,19.96913688640537
4,65,-33.474059374999996,19.615831844615357
4,66,-33.605861999999995,19.274692483353036
4,67,-33.740699875,18.940946377920525
4,68,-33.878572999999996,18.610399551796338
4,69,-34.019481375,18.279547952222245
4,70,-34.163425,17.945653282212632
4,71,-34.310403875,17.60678132634105
4,72,-34.460418,17.261803917693513
4,73,-34.613467375,16.9103663341278
4,74,-34.769552,16.552823074268716
4,75,-34.92867187499999,16.19014760862531
4,76,-35.090827000000004,15.82381973426284
4,77,-35.256017375,15.455698274182694
4,78,-35.424243,15.087885223435777
4,79,-35.59550387499999,14.7225882486576
4,80,-35.7698,14.3619882838005
4,81,-35.947131375,14.00811881582679
4,82,-36.127498,13.662762776123898
4,83,-36.310899875,13.32737162347378
4,84,-36.497336999999995,13.003010898935216
4,85,-36.686809375,12.690333895491976
4,86,-36.87931699999999,12.389585200803891
4,87,-37.074859875,12.100633211540597
4,88,-37.27343799999999,11.823028802978412
4,89,-37.47505137499999,11.55608681600036
4,90,-37.6797,11.298984529557243
4,91,-37.887383875,11.05087051551284
4,92,-38.098103,10.810976185011285
4,93,-38.311857374999995,10.578720681476014
4,94,-38.528647,10.35380183916034
4,95,-38.74847187499999,10.136263333367722
4,96,-38.971332,9.926530115413088
4,97,-39.197227375,9.725408233808892
4,98,-39.426157999999994,9.534042082833665
4,99,-39.658123874999994,9.353828437733071
4,100,-39.893125,9.18629115085544
4,101,-40.131161375,9.032919280337708
4,102,-40.372233,8.89498060207309
4,103,-40.616339874999994,8.773326151179688
4,104,-40.86348199999999,8.668197147654908
4,105,-41.113659375,8.579068474578278
4,106,-41.366871999999994,8.504542164611237
4,107,-41.623119875,8.442319803046601
4,108,-41.882403,8.389285437869447
4,109,-42.144721375,8.341703884410279
4,110,-42.410075,8.29556369047107
4,111,-42.67846387499999,8.247040145205872
4,112,-42.949887999999994,8.193076007174867
4,113,-43.224347374999994,8.132004611300843
4,114,-43.501842,8.064134709643739
4,115,-43.782371875,7.992149464892762
4,116,-44.06593699999999,7.921097390460389
4,117,-44.352537375,7.857690684604066
4,118,-44.642173,7.808511845874207
4,119,-44.93484387499999,7.776602141665833
4,120,-45.230549999999994,7.755773417758363
4,121,-45.529291375,7.721792094516175
5,16,-30.301039999999997,78.06547056894244
5,17,-30.284353750000005,75.78923139731826
5,18,-30.27066,73.37632306675853
5,19,-30.259958750000003,70.87016759078445
5,20,-30.252249999999997,68.3180011139387
5,21,-30.247533749999995,65.7669544146532
5,22,-30.24581,63.26092814664783
5,23,-30.24707875,60.838280491637605
5,24,-30.251340000000003,58.530287988590615
5,25,-30.258593749999996,56.36030764143409
5,26,-30.268839999999997,54.34354569773616
5,27,-30.282078749999997,52.487325839805024
5,28,-30.29831,50.79174915711822
5,29,-30.31753375,49.250637762355225
5,30,-30.33975,47.852663569259065
5,31,-30.36495875,46.58257324259223
5,32,-30.393160000000005,45.42243357758464
5,33,-30.424353749999995,44.352831825720685
5,34,-30.45854,43.353982262420075
5,35,-30.49571875,42.406700529264825
5,36,-30.53589,41.4932208583826
5,37,-30.579053749999996,40.597841285275834
5,38,-30.62521,39.70739211897792
5,39,-30.67435875,38.81153082113208
5,40,-30.72649999999999,37.90287420909347
5,41,-30.781633749999997,36.97698172192515
5,42,-30.83976,36.03221061091365
5,43,-30.900878750000004,35.069464452671426
5,44,-30.96499,34.09185791771354
5,45,-31.03209375,33.1043213532442
5,46,-31.10219,32.11316939454021
5,47,-31.175278749999997,31.125653870510476
5,48,-31.25136,30.149522088574784
5,49,-31.33043375,29.192596607016934
5,50,-31.4125,28.26239278178157
5,51,-31.497558749999996,27.36578420560302
5,52,-31.58561,26.50872568051757
5,53,-31.67665375,25.696039371299165
5,54,-31.77069,24.93126606206836
5,55,-31.867718749999995,24.21658260385932
5,56,-31.96774,23.552782841133492
5,57,-32.07075375,22.9393166975254
5,58,-32.17676,22.37438239912929
5,59,-32.28575875,21.855062790321725
5,60,-32.397749999999995,21.377498112725632
5,61,-32.512733749999995,20.937084220456494
5,62,-32.63071,20.52868842344226
5,63,-32.751678749999996,20.146871604132073
5,64,-32.87564,19.78610750298442
5,65,-33.00259375,19.44099222879352
5,66,-33.13253999999999,19.106433771657365
5,67,-33.26547875,18.777817256855386
5,68,-33.40141,18.451139085101502
5,69,-33.540333749999995,18.12310814123096
5,70,-33.682249999999996,17.791209809588807
5,71,-33.82715875,17.453733764695542
5,72,-33.97506,17.109766014027016
5,73,-34.12595375,16.75914642970504
5,74,-34.27984,16.402397625255006
5,75,-34.43671875,16.04062708477916
5,76,-34.596590000000006,15.675410337852853
5,77,-34.75945375,15.308660857486146
5,78,-34.925309999999996,14.942492507504838
5,79,-35.09415874999999,14.5790832118267
5,80,-35.266000000000005,14.220544539498704
5,81,-35.44083375,13.868805348979848
5,82,-35.61866,13.525513909863848
5,83,-35.79947875,13.191963777052775
5,84,-35.98329,12.869046501922028
5,85,-36.17009375,12.557234026598351
5,86,-36.35988999999999,12.256590210008042
5,87,-36.55267875,11.966811783718484
5,88,-36.748459999999994,11.687294609951394
5,89,-36.947233749999995,11.417222406821864
5,90,-37.148999999999994,11.15567100058736
5,91,-37.35375875,10.90172155212106
5,92,-37.561510000000006,10.654574807840008
5,93,-37.77225375,10.4136572406763
5,94,-37.98599,10.178710274505036
5,95,-38.202718749999995,9.94985457520427
5,96,-38.42244,9.727621264862435
5,97,-38.64515375,9.512943230676072
5,98,-38.87086,9.307105861710925
5,99,-39.09955875,9.11165141324939
5,100,-39.33125,8.928242944287675
5,101,-39.56593375,8.758494965838807
5,102,-39.80361,8.60377787809314
5,103,-40.04427875,8.465014420556443
5,104,-40.28793999999999,8.34248735766353
5,105,-40.53459375,8.235679738330262
5,106,-40.78424,8.143174164103883
5,107,-41.03687875,8.062641970919984
5,108,-41.29251,7.9909344838136604
5,109,-41.55113375,7.924313657092469
5,110,-41.81275,7.8588174508089
5,111,-42.077358749999995,7.790759913730042
5,112,-42.34496,7.717341356086152
5,113,-42.61555375,7.637297980594056
5,114,-42.88914,7.551497094439881
5,115,-43.16571875,7.463319175052064
5,116,-43.44529,7.3785899804109505
5,117,-43.727853749999994,7.304736010836976
5,118,-44.01341,7.248767249392884
5,119,-44.30195875,7.21346079568805
5,120,-44.5935,7.191090934085267
5,121,-44.88803375,7.1537176297182015
6,15,-29.887565624999997,79.7561016009325
6,16,-29.868168,77.63397619883956
6,17,-29.851720125000007,75.34999788563194
6,18,-29.838222,72.93930656473579
6,19,-29.827673625000003,70.44460996251048
6,20,-29.820075,67.91177668433131
6,21,-29.815426124999995,65.38613214354457
6,22,-29.813727,62.909533746647256
6,23,-29.814977625,60.518231622981446
6,24,-29.819178000000004,58.24147389094772
6,25,-29.826328125,56.100782327460664
6,26,-29.836428,54.10980259637775
6,27,-29.849477625,52.27462654571475
6,28,-29.865477,50.594479374694245
6,29,-29.884426125,49.06266748170795
6,30,-29.906325,47.66769438247623
6,31,-29.931173625,46.39445640902461
6,32,-29.958972000000006,45.225447960304635
6,33,-29.989720125,44.1419147477621
6,34,-30.023418,43.1249084995264
6,35,-30.060065625,42.15620797138156
6,36,-30.099663000000007,41.21908413629474
6,37,-30.142210125,40.29889541130008
6,38,-30.187707,39.38351175199689
6,39,-30.236153625,38.46357026706876
6,40,-30.287549999999996,37.53257393102588
6,41,-30.341896125,36.58685002486648
6,42,-30.399192000000003,35.62538597743453
6,43,-30.459437625000007,34.64956574897708
6,44,-30.522633,33.662830017613786
6,45,-30.588778125,32.67028100054206
6,46,-30.657873,31.67825759212913
6,47,-30.729917625,30.69389898340644
6,48,-30.804912,29.724717430877103
6,49,-30.882856125,28.778196074175256
6,50,-30.96375,27.861425586151498
6,51,-31.047593625,26.98079063754024
6,52,-31.134387,26.141714446353333
6,53,-31.224130125,25.348464988278764
6,54,-31.316823,24.604027353333848
6,55,-31.412465625,23.910038851308244
6,56,-31.511058,23.2667864189619
6,57,-31.612600125000004,22.67325972776355
6,58,-31.717092,22.127254895972627
6,59,-31.824533625,21.62551914911212
6,60,-31.934925,21.16392915706577
6,61,-32.048266125,20.737692348765748
6,62,-32.164557,20.341562554346936
6,63,-32.283797625,19.970059521603005
6,64,-32.405988,19.617683969544785
6,65,-32.531128125,19.279119618343728
6,66,-32.659217999999996,18.949414946245568
6,67,-32.790257625,18.624138467120545
6,68,-32.924247,18.29950263361873
6,69,-33.061186125,17.972453720974343
6,70,-33.201075,17.64072562019767
6,71,-33.343913625,17.302856035637276
6,72,-33.489702,16.958169363545792
6,73,-33.638440125,16.606724940347092
6,74,-33.790128,16.249237664150613
6,75,-33.944765624999995,15.88697450618686
6,76,-34.102353,15.521632723616976
6,77,-34.262890125000006,15.155206151413338
6,78,-34.426377,14.78984760503711
6,79,-34.592813625,14.427731424676791
6,80,-34.76220000000001,14.070926249133962
6,81,-34.934536125,13.721281454073804
6,82,-35.109822,13.380334571110623
6,83,-35.288057625,13.049242563652411
6,84,-35.469243,12.728741534160989
6,85,-35.653378124999996,12.419135980414763
6,86,-35.840463,12.120318107413668
6,87,-36.030497625,11.831815250324624
6,88,-36.223482,11.55286369110884
6,89,-36.419416125,11.282502997773308
6,90,-36.6183,11.019685376542228
6,91,-36.820133625,10.763392699989096
6,92,-37.024917,10.512753196167369
6,93,-37.232650125,10.267148353266135
6,94,-37.443333,10.02630179386081
6,95,-37.656965625,9.79034075896682
6,96,-37.87354800000001,9.55982407193126
6,97,-38.093080125,9.33572905521335
6,98,-38.315562,9.1193956361288
6,99,-38.540993625,8.912425212668794
6,100,-38.769375,8.716539852427857
6,101,-39.000706125,8.533405415820496
6,102,-39.234987,8.364434145497697
6,103,-39.472217625,8.210578523682969
6,104,-39.71239799999999,8.072141103553193
6,105,-39.955528125,7.948617927836793
6,106,-40.20160799999999,7.838608794021027
