under_y,theta,distance
30,22.971525,38.269527
31,22.990611625,37.225563
32,23.011964000000003,36.198334
33,23.035582124999998,35.16239
34,23.061466,34.107883
35,23.089615625,33.137444
36,23.120031,32.249294
37,23.152712125,31.488974
38,23.187659,30.758886
39,23.224871625,30.015259
40,23.264349999999997,29.237942
41,23.306094125,28.434422
42,23.350104,27.582258
43,23.396379625,26.791918
44,23.444921,26.012249
45,23.495728125,25.279243
46,23.548801,24.58814
47,23.604139625,23.939606
48,23.661744,23.328955
49,23.721614125,22.730347
50,23.78375,22.140148
51,23.848151625,21.573757
52,23.914819,21.069033
53,23.983752125,20.609285
54,24.054951,20.162745
55,24.128415624999995,19.739733
56,24.204146,19.34308
57,24.282142125,18.9475
58,24.362404,18.56767
59,24.444931625,18.19044
60,24.529725,17.830084
61,24.616784125,17.481
62,24.706109,17.133497
63,24.797699625,16.763449
64,24.891556,16.385721
65,24.987678125,16.018278
66,25.086065999999995,15.654284
67,25.186719625,15.3003235
68,25.289639,14.967184
69,25.394824125,14.638133
70,25.502275,14.320418
71,25.611991625,14.006021
72,25.723974,13.7048235
73,25.838222125,13.414411
74,25.954736,13.112024
75,26.073515624999995,12.8124485
76,26.194561,12.51313
77,26.317872125,12.214845
78,26.443449,11.934624
79,26.571291624999997,11.656046
80,26.7014,11.397341
81,26.833774125,11.134972
82,26.968414,10.901693
83,27.105319625,10.68326
84,27.244491,10.467009
85,27.385928125,10.254889
86,27.529630999999995,10.055965
87,27.675599625,9.862803
88,27.823833999999994,9.6705885
89,27.974334124999995,9.469658
90,28.127099999999995,9.257877
91,28.282131625,9.050522
92,28.439429,8.846091
93,28.598992125,8.653988
94,28.760821,8.473612
95,28.924915625,8.296546
96,29.091276,8.119665
97,29.259902125,7.964797
98,29.430794,7.816057
99,29.603951625,7.671443
100,29.779374999999995,7.529133
101,29.957064125,7.3870373
102,30.137019,7.2451544
103,30.319239624999994,7.103487
104,30.503725999999997,6.9667597
105,30.690478125,6.8347387
106,30.879495999999996,6.701128
107,31.070779625,6.577464
108,31.264329,6.4568357
109,31.460144125,6.3424225
110,31.658225,6.230009
111,31.858571625,6.117635
112,32.061184,6.005302
113,32.266062125,5.8966165
114,32.473206,5.78961
115,32.682615625,5.6826224
116,32.894291,5.575653
117,33.108232124999994,5.4687023
118,33.324439,5.3555646
119,33.542911624999995,5.23138
120,33.76365,5.1172404
121,33.986654125,5.003058
0,23.895,90.32654
1,23.845191750000005,88.568695
2,23.797692,86.87404
3,23.75250075,85.20268
4,23.709618000000003,83.549736
5,23.66904375,81.89754
6,23.630778,80.34592
7,23.59482075,79.24751
8,23.561172,78.21788
9,23.52983175,77.19829
10,23.5008,76.22536
11,23.47407675,75.12797
12,23.449662,73.650154
13,23.42755575,71.85263
14,23.407758,68.52733
15,23.39026875,64.18582
16,23.375088,60.8241
17,23.362215750000004,59.535885
18,23.351652,57.964302
19,23.343396750000004,55.895508
20,23.33745,53.678276
21,23.333811749999995,51.658447
22,23.332482,49.932446
23,23.33346075,48.36807
24,23.336748000000004,46.765068
25,23.34234375,45.041542
26,23.350248,43.479126
27,23.36046075,42.28077
28,23.372982000000004,41.051083
29,23.38781175,39.792778
30,23.40495,38.51969
31,23.42439675,37.402405
32,23.446152000000005,36.324028
33,23.47021575,35.282288
34,23.496588,34.226337
35,23.52526875,33.24598
36,23.556258000000003,32.346573
37,23.58955575,31.590933
38,23.625162,30.857012
39,23.66307675,30.09459
40,23.703299999999995,29.31162
41,23.74583175,28.503958
42,23.790672000000004,27.651558
43,23.83782075000001,26.861921
44,23.887278,26.08468
45,23.93904375,25.354315
46,23.993118000000003,24.662722
47,24.04950075,24.006863
48,24.108192000000003,23.39984
49,24.169191750000003,22.798037
50,24.2325,22.208124
51,24.29811675,21.637976
52,24.366042,21.128159
53,24.43627575,20.665527
54,24.508818,20.220263
55,24.58366875,19.795515
56,24.660828,19.400358
57,24.74029575,19.01312
58,24.822072,18.63568
59,24.90615675,18.257732
60,24.99255,17.90264
61,25.08125175,17.556301
62,25.172262,17.205645
63,25.26558075,16.837423
64,25.361208,16.463518
65,25.459143750000003,16.101828
66,25.559388,15.744219
67,25.661940750000003,15.401914
68,25.766802,15.070552
69,25.87397175,14.743551
70,25.98345,14.427137
71,26.09523675,14.111236
72,26.209332000000003,13.810648
73,26.32573575,13.489366
74,26.444448,13.170263
75,26.56546875,12.868231
76,26.688798,12.569172
77,26.81443575,12.277391
78,26.942382,11.99959
79,27.07263675,11.725577
80,27.205200000000005,11.459772
81,27.340071750000003,11.191884
82,27.477252,10.955144
83,27.61674075,10.737503
84,27.758538,10.523027
85,27.90264375,10.31212
86,28.049058,10.101471
87,28.197780750000003,9.898619
88,28.348812,9.709587
89,28.50215175,9.505545
90,28.6578,9.290564
91,28.81575675,9.078679
92,28.976022000000004,8.877591
93,29.13859575,8.695012
94,29.303478,8.51801
95,29.47066875,8.341197
96,29.640168000000003,8.171587
97,29.81197575,8.0229435
98,29.986092,7.8745427
99,30.16251675,7.726386
100,30.34125,7.5822344
101,30.52229175,7.4404554
102,30.705642,7.298895
103,30.89130075,7.1575527
104,31.079267999999995,7.0177703
105,31.26954375,6.873416
106,31.462128,6.7214127
107,31.65702075,6.594931
108,31.854222000000004,6.474411
109,32.05373175,6.3539596
110,32.25555,6.2408824
111,32.45967675,6.128577
112,32.666112,6.016314
113,32.87485575,5.9040933
114,33.085908,5.7946386
115,33.29926875,5.6876836
116,33.514938,5.5807467
117,33.73291575,5.4729114
118,33.953202000000005,5.3454523
119,34.17579675,5.219406
120,34.4007,5.105248
121,34.62791175,4.989819
0,24.3375,90.4549
1,24.286769375,88.70595
2,24.238389999999995,87.01101
3,24.192361875,85.34433
4,24.148685,83.69113
5,24.107359375,82.03868
6,24.068385,80.48549
7,24.031761875,79.38914
8,23.99749,78.359314
9,23.965569375,77.34294
10,23.936,76.37372
11,23.908781875,75.33111
12,23.883915,73.9162
13,23.861399375,72.30938
14,23.841235,69.282196
15,23.823421875,65.05373
16,23.80796,61.145897
17,23.794849375000005,59.888958
18,23.78409,58.37356
19,23.775681875,56.341816
20,23.769625,54.124474
21,23.765919375,52.0046
22,23.764565,50.28534
23,23.765561875,48.725426
24,23.76891,47.133347
25,23.774609375,45.4026
26,23.78266,43.757538
27,23.793061875,42.5593
28,23.805815000000003,41.332764
29,23.820919375,40.038334
30,23.838375,38.76773
31,23.858181875,37.65065
32,23.880340000000004,36.530556
33,23.904849375,35.402184
34,23.93171,34.34243
35,23.960921875,33.34874
36,23.992485,32.44385
37,24.026399375,31.693235
38,24.062665,30.954113
39,24.101281875,30.17161
40,24.142249999999997,29.385302
41,24.185569375,28.573496
42,24.23124,27.720861
43,24.279261875000003,26.931925
44,24.329635,26.156433
45,24.382359375,25.429388
46,24.437435,24.734846
47,24.494861875,24.07559
48,24.55464,23.474825
49,24.616769375,22.866705
50,24.68125,22.2761
51,24.748081875,21.702194
52,24.817265,21.187283
53,24.888799375,20.72215
54,24.962685,20.278105
55,25.038921875,19.85639
56,25.11751,19.458006
57,25.198449375,19.078665
58,25.28174,18.703691
59,25.367381875,18.325327
60,25.455375,17.974768
61,25.545719375,17.624405
62,25.638415,17.274
63,25.733461875,16.909416
64,25.83086,16.543137
65,25.930609375,16.183159
66,26.032709999999994,15.833473
67,26.137161875,15.50486
68,26.243965,15.17392
69,26.353119375,14.849819
70,26.464625,14.5338545
71,26.578481875,14.215829
72,26.69469,13.880806
73,26.813249375,13.554684
74,26.93416,13.229012
75,27.057421875,12.924013
76,27.183035000000004,12.625212
77,27.310999375,12.345272
78,27.441315,12.07163
79,27.573981874999998,11.790054
80,27.709000000000003,11.521516
81,27.846369375,11.257863
82,27.98609,11.01618
83,28.128161875,10.79281
84,28.272585,10.579966
85,28.419359375,10.369354
86,28.568484999999995,10.159004
87,28.719961875,9.953693
88,28.87379,9.750629
89,29.029969375,9.539407
90,29.1885,9.32325
91,29.349381875,9.118922
92,29.512615000000004,8.926098
93,29.678199375,8.739161
94,29.846135,8.562408
95,30.016421875,8.385849
96,30.18906,8.229399
97,30.364049375,8.081091
98,30.54139,7.933028
99,30.721081875,7.785216
100,30.903125,7.6376495
101,31.087519375,7.493875
102,31.274265,7.352634
103,31.463361875,7.2116175
104,31.654809999999998,7.060273
105,31.848609375,6.905964
106,32.04476,6.7530656
107,32.243261875,6.6131
108,32.444115,6.491988
109,32.647319374999995,6.3716455
110,32.852875,6.2517548
111,33.060781875,6.1395187
112,33.27104,6.0273256
113,33.483649375,5.915175
114,33.69861,5.8030667
115,33.915921875,5.692745
116,34.135585,5.5860667
117,34.357599375,5.466156
118,34.581965,5.341778
119,34.808681875,5.203432
120,35.03775,5.07078
121,35.269169375,4.941704
0,24.78,90.58305
1,24.728347,88.8432
2,24.679087999999997,87.14798
3,24.632222999999996,85.48598
4,24.587752,83.83252
5,24.545675,82.17984
6,24.505992,80.62506
7,24.468703,79.53077
8,24.433808,78.50075
9,24.401307,77.48761
10,24.371199999999995,76.52208
11,24.343487,75.53263
12,24.318168,74.179596
13,24.295243,72.69773
14,24.274712,70.041504
15,24.256574999999994,65.88852
16,24.240832,61.702896
17,24.227483000000003,60.242607
18,24.216528,58.782814
19,24.207967,56.788128
20,24.2018,54.566124
21,24.198026999999996,52.33317
22,24.196648,50.63823
23,24.197663,49.076332
24,24.201072,47.50163
25,24.206875,45.76366
26,24.215072,44.03595
27,24.225663,42.83783
28,24.238648,41.58854
29,24.254027,40.280792
30,24.2718,39.015774
31,24.291967,37.889595
32,24.314528000000003,36.75769
33,24.339482999999998,35.627033
34,24.366831999999995,34.48543
35,24.396575,33.45094
36,24.428712,32.543106
37,24.463242999999995,31.795553
38,24.500168,31.0366
39,24.539487,30.247316
40,24.581199999999992,29.453665
41,24.625307,28.641886
42,24.671808,27.792198
43,24.720703,27.005018
44,24.771992,26.23036
45,24.825675,25.507746
46,24.881752,24.806658
47,24.940223,24.1472
48,25.001088,23.54981
49,25.064347,22.938366
50,25.13,22.344074
51,25.198046999999995,21.766415
52,25.268488,21.246408
53,25.341323,20.781815
54,25.416552,20.338072
55,25.494174999999995,19.917688
56,25.574192,19.515654
57,25.656603,19.142006
58,25.741408,18.7717
59,25.828607,18.396376
60,25.918199999999995,18.039732
61,26.010187,17.692087
62,26.104568,17.34193
63,26.201343,16.98141
64,26.300512,16.622755
65,26.402075,16.264488
66,26.506031999999998,15.929813
67,26.612383,15.607807
68,26.721128,15.2772875
69,26.832267,14.956087
70,26.9458,14.633614
71,27.061727,14.27817
72,27.180048,13.945835
73,27.300763,13.620003
74,27.423872,13.29449
75,27.549374999999998,12.983182
76,27.677272,12.692474
77,27.807563,12.416972
78,27.940248,12.137526
79,28.075326999999994,11.852301
80,28.2128,11.587785
81,28.352667,11.325367
82,28.494928,11.084142
83,28.639582999999995,10.850763
84,28.786632,10.636904
85,28.936074999999995,10.426588
86,29.087912,10.216537
87,29.242143,10.012707
88,29.398767999999997,9.800138
89,29.557786999999998,9.579481
90,29.719199999999997,9.381596
91,29.883007,9.17875
92,30.049208,8.980098
93,30.217803,8.788174
94,30.388792,8.610247
95,30.562175,8.438149
96,30.737952,8.289238
97,30.916122999999995,8.140619
98,31.096688,7.992294
99,31.279647,7.844261
100,31.465,7.696828
101,31.652747,7.549864
102,31.842888,7.406375
103,32.035422999999994,7.251774
104,32.230352,7.094743
105,32.427674999999994,6.93851
106,32.62739199999999,6.785813
107,32.829502999999995,6.643107
108,33.034008,6.512267
109,33.240907,6.389332
110,33.4502,6.2691727
111,33.66188699999999,6.15046
112,33.87596799999999,6.038809
113,34.092443,5.930415
114,34.311311999999994,5.822545
115,34.532575,5.7148194
116,34.756232,5.5875516
117,34.982282999999995,5.447723
118,35.210728,5.307781
119,35.44156699999999,5.1677284
120,35.6748,5.029641
121,35.910427,4.8995967
0,25.2225,90.7112
1,25.169924625000004,88.98044
2,25.119785999999998,87.28496
3,25.072084125,85.62763
4,25.026819,83.97392
5,24.983990625,82.321
6,24.943599,80.76463
7,24.905644125,79.67241
8,24.870126,78.64218
9,24.837044625,77.63228
10,24.8064,76.66876
11,24.778192125,75.68923
12,24.752421,74.442764
13,24.729086625,72.99509
14,24.708189,70.709335
15,24.689728125,66.636604
16,24.673704,62.3865
17,24.660116625000004,60.590416
18,24.648966,59.17096
19,24.640252125000004,57.23444
20,24.633975,54.990486
21,24.630134625,52.617096
22,24.628731,50.991123
23,24.629764125,49.42724
24,24.633234,47.855877
25,24.639140625,46.124718
26,24.647484,44.31436
27,24.658264125,43.0995
28,24.671481000000004,41.83502
29,24.687134625,40.51946
30,24.705225,39.249496
31,24.725752125,38.116524
32,24.748716000000005,36.984825
33,24.774116625,35.850597
34,24.801954,34.69454
35,24.832228125,33.613678
36,24.864939000000003,32.647846
37,24.900086625,31.896872
38,24.937671,31.115068
39,24.977692125,30.323027
40,25.020149999999997,29.521576
41,25.065044625,28.708424
42,25.112376,27.86396
43,25.162144125000005,27.079653
44,25.214349,26.306005
45,25.268990625,25.58529
46,25.326069000000004,24.878756
47,25.385584125,24.21906
48,25.447536,23.624796
49,25.511924625,23.013416
50,25.57875,22.41205
51,25.648012125,21.830633
52,25.719711,21.309275
53,25.793846625,20.84361
54,25.870419,20.401451
55,25.949428125,19.98076
56,26.030874,19.574411
57,26.114756625,19.205349
58,26.201076,18.839571
59,26.289832125,18.461115
60,26.381025,18.104694
61,26.474654625,17.75977
62,26.570721,17.409857
63,26.669224125,17.05647
64,26.770164,16.700323
65,26.873540625,16.349092
66,26.979354,16.027304
67,27.087604125,15.706717
68,27.198291,15.381855
69,27.311414625,15.048337
70,27.426975,14.6968155
71,27.544972125,14.345358
72,27.665406,14.010865
73,27.788276625,13.685321
74,27.913584,13.3688545
75,28.041328125,13.054205
76,28.171509000000004,12.761982
77,28.304126625,12.484705
78,28.439181,12.200128
79,28.576672125,11.917175
80,28.716600000000003,11.653235
81,28.858964625,11.39287
82,29.003766,11.152103
83,29.151004125,10.917715
84,29.300679,10.695332
85,29.452790625,10.483822
86,29.607339,10.274426
87,29.764324125,10.07172
88,29.923746,9.856942
89,30.085604625,9.645646
90,30.2499,9.438553
91,30.416632125000003,9.240897
92,30.585801000000004,9.038673
93,30.757406625,8.84625
94,30.931449,8.663842
95,31.107928125,8.504879
96,31.286844,8.356352
97,31.468196625,8.208122
98,31.651986,8.06019
99,31.838212125,7.9125576
100,32.026875,7.765222
101,32.217974625000004,7.6181655
102,32.411511000000004,7.4545274
103,32.607484125,7.2942314
104,32.805893999999995,7.1373806
105,33.006740625,6.9807167
106,33.210024,6.82681
107,33.415744125,6.6814857
108,33.623901000000004,6.551796
109,33.834494625,6.4244704
110,34.047525,6.3043594
111,34.262992125,6.188473
112,34.480896,6.0750027
113,34.701236625,5.964804
114,34.924014,5.8411794
115,35.149228125,5.7094207
116,35.376878999999995,5.5643015
117,35.606966625,5.419094
118,35.839491,5.278411
119,36.074452125,5.1381655
120,36.31185,4.9978065
121,36.551684625,4.840419
0,25.665,90.83934
1,25.61150225,89.11769
2,25.56048399999999,87.42405
3,25.511945249999997,85.76929
4,25.465886,84.11531
5,25.42230625,82.46214
6,25.381205999999995,80.904205
7,25.34258525,79.81486
8,25.306444,78.78562
9,25.27278225,77.77791
10,25.241599999999995,76.81622
11,25.21289725,75.84115
12,25.186674,74.697845
13,25.16293025,73.255394
14,25.141666,71.25818
15,25.122881249999995,67.38574
16,25.106576,63.219055
17,25.09275025,60.894047
18,25.081404,59.511864
19,25.07253725,57.678257
20,25.06615,55.41134
21,25.062242249999997,52.961433
22,25.060814,51.344017
23,25.06186525,49.778824
24,25.065396,48.20369
25,25.071406249999995,46.485775
26,25.079896,44.65612
27,25.09086525,43.343
28,25.104314,42.06338
29,25.12024225,40.74007
30,25.13865,39.466953
31,25.15953725,38.343445
32,25.182904000000004,37.21196
33,25.208750249999994,36.06005
34,25.237076,34.903645
35,25.26788125,33.82282
36,25.301166,32.844204
37,25.336930249999995,32.00476
38,25.375174,31.191244
39,25.41589725,30.398735
40,25.459099999999992,29.590002
41,25.50478225,28.778454
42,25.552944,27.936998
43,25.60358525,27.153078
44,25.656706,26.38332
45,25.71230625,25.659609
46,25.770386,24.952188
47,25.83094525,24.286566
48,25.893984,23.699783
49,25.95950225,23.088469
50,26.0275,22.480028
51,26.09797725,21.897106
52,26.170934,21.373821
53,26.24637025,20.905611
54,26.324286,20.4667
55,26.40468125,20.04621
56,26.487556,19.635902
57,26.57291025,19.26869
58,26.660744,18.898424
59,26.75105725,18.528261
60,26.84385,18.169659
61,26.93912225,17.827452
62,27.036874,17.477865
63,27.13710525,17.13158
64,27.239816,16.775717
65,27.34500625,16.440603
66,27.452676,16.124063
67,27.56282525,15.803188
68,27.675454,15.466947
69,27.79056225,15.115248
70,27.90815,14.758703
71,28.02821725,14.412617
72,28.150764,14.080971
73,28.27579025,13.764146
74,28.403296,13.44833
75,28.533281249999995,13.132916
76,28.665746,12.831613
77,28.80069025,12.547652
78,28.938114,12.264602
79,29.078017249999995,11.983736
80,29.2204,11.718687
81,29.36526225,11.459517
82,29.512604,11.220066
83,29.662425249999995,10.985301
84,29.814726,10.763266
85,29.96950625,10.541557
86,30.126766,10.337877
87,30.28650525,10.134688
88,30.448723999999995,9.923438
89,30.61342225,9.7125
90,30.7806,9.501879
91,30.95025725,9.298467
92,31.122394000000003,9.101168
93,31.29701025,8.904325
94,31.474106,8.720057
95,31.65368125,8.5716095
96,31.835736,8.423466
97,32.02027025,8.275625
98,32.207284,8.128088
99,32.39677725,7.9808536
100,32.58875,7.8316746
101,32.783202249999995,7.6681166
102,32.980134,7.5047784
103,33.17954525,7.3416576
104,33.381435999999994,7.1822605
105,33.58580625,7.027849
106,33.792655999999994,6.8740726
107,34.00198525,6.731262
108,34.213794,6.604044
109,34.42808225,6.477046
110,34.64485,6.34945
111,34.86409724999999,6.2166114
112,35.085823999999995,6.0867047
113,35.31003025,5.959234
114,35.536716,5.8321676
115,35.76588125,5.6869936
116,35.99752599999999,5.54173
117,36.23165025,5.3963766
118,36.468254,5.250932
119,36.70733725,5.108602
120,36.9489,4.9456415
121,37.19294225,4.7481394
0,26.1075,90.96749
1,26.053079875000005,89.25494
2,26.001182,87.56596
3,25.951806375,85.910934
4,25.904953000000003,84.258095
5,25.860621875,82.606155
6,25.818813,81.047134
7,25.779526375,79.96018
8,25.742762,78.93074
9,25.708519875,77.92369
10,25.6768,76.963684
11,25.647602375,75.9919
12,25.620927,74.90224
13,25.596773875,73.505295
14,25.575143,71.7551
15,25.556034375,68.13713
16,25.539448,64.11511
17,25.525383875000006,61.19053
18,25.513842,59.838097
19,25.504822375000003,58.060074
20,25.498325,55.819763
21,25.494349875,53.377975
22,25.492897000000003,51.68299
23,25.493966375,50.1304
24,25.497558,48.542427
25,25.503671875,46.82219
26,25.512308,44.983055
27,25.523466375,43.56867
28,25.537147000000004,42.28545
29,25.553349875,40.96068
30,25.572075,39.68058
31,25.593322375,38.57037
32,25.617092000000007,37.426308
33,25.643383875,36.268925
34,25.672198,35.112797
35,25.703534375,34.031963
36,25.737393000000004,33.053658
37,25.773773875,32.187626
38,25.812677,31.315098
39,25.854102375,30.466927
40,25.89805,29.662666
41,25.944519875,28.848486
42,25.993512000000003,28.01004
43,26.04502637500001,27.226175
44,26.099063,26.46379
45,26.155621875,25.734253
46,26.214703000000004,25.025648
47,26.276306375,24.359652
48,26.340432,23.77477
49,26.407079875,23.16352
50,26.47625,22.54898
51,26.547942375,21.965021
52,26.622157,21.438253
53,26.698893875,20.967611
54,26.778153,20.53195
55,26.859934375,20.111658
56,26.944238,19.69908
57,27.031063875,19.325523
58,27.120412,18.959255
59,27.212282375,18.595476
60,27.306675,18.236853
61,27.403589875,17.895134
62,27.503027000000003,17.548117
63,27.604986375,17.20669
64,27.709468,16.857035
65,27.816471875,16.535627
66,27.925998,16.213608
67,28.038046375000004,15.875997
68,28.152617000000003,15.530748
69,28.269709875,15.176875
70,28.389325000000003,14.820768
71,28.511462375,14.48763
72,28.636122,14.160028
73,28.763303875,13.843264
74,28.893008,13.527803
75,29.025234375,13.212759
76,29.159983000000004,12.8970585
77,29.297253875000003,12.611819
78,29.437047,12.329994
79,29.579362375,12.050295
80,29.724200000000003,11.784138
81,29.871559875000003,11.525965
82,30.021442,11.287615
83,30.173846375,11.052916
84,30.328773,10.834844
85,30.486221875,10.6225605
86,30.646193,10.412045
87,30.808686375,10.20083
88,30.973702,9.989932
89,31.141239875,9.779356
90,31.3113,9.569099
91,31.483882375000004,9.359161
92,31.658987000000003,9.159241
93,31.836613875,8.962423
94,32.016763000000005,8.787036
95,32.199434375,8.638339
96,32.384628000000006,8.49058
97,32.572343875,8.343127
98,32.762582,8.195985
99,32.955342375,8.044813
100,33.150625,7.882854
101,33.348429875,7.7214813
102,33.548757,7.5603657
103,33.751606374999994,7.3995123
104,33.956978,7.2389164
105,34.164871875,7.0804358
106,34.375288,6.9265738
107,34.588226375000005,6.782117
108,34.803687000000004,6.641202
109,35.021669875,6.500328
110,35.242175,6.359497
111,35.465202375,6.218708
112,35.690752,6.0868235
113,35.918823875,5.956918
114,36.149418,5.8098845
115,36.382534375000006,5.664568
116,36.618173,5.519158
117,36.856333875,5.373658
118,37.097017,5.2280664
119,37.340222375,5.0823817
120,37.58595,4.84391
121,37.834199875,4.629737
0,26.55,91.16791
1,26.4946575,89.431915
2,26.441879999999998,87.7152
3,26.3916675,86.05738
4,26.34402,84.40434
5,26.2989375,82.75215
6,26.25642,81.1904
7,26.2164675,80.10551
8,26.17908,79.07586
9,26.1442575,78.06946
10,26.111999999999995,77.11094
11,26.0823075,76.14266
12,26.05518,75.093636
13,26.0306175,73.75487
14,26.00862,72.245056
15,25.9891875,68.88852
16,25.97232,64.97746
17,25.958017500000004,61.579975
18,25.94628,60.164333
19,25.937107500000003,58.428207
20,25.9305,56.214638
21,25.926457499999994,53.771545
22,25.92498,51.994476
23,25.9260675,50.455605
24,25.929720000000003,48.86248
25,25.9359375,47.14466
26,25.94472,45.301617
27,25.9560675,43.78923
28,25.96998,42.507515
29,25.9864575,41.18129
30,26.0055,39.894215
31,26.0271075,38.78628
32,26.05128000000001,37.63497
33,26.078017499999994,36.4778
34,26.10732,35.323044
35,26.1391875,34.241104
36,26.173620000000003,33.239
37,26.2106175,32.36744
38,26.25018,31.489408
39,26.2923075,30.612286
40,26.337,29.749474
41,26.3842575,28.918903
42,26.43408,28.081816
43,26.486467500000003,27.299273
44,26.54142,26.543322
45,26.5989375,25.808897
46,26.65902,25.099108
47,26.7216675,24.433577
48,26.78688,23.845655
49,26.8546575,23.238573
50,26.925,22.620764
51,26.9979075,22.034348
52,27.07338,21.504797
53,27.1514175,21.030844
54,27.23202,20.597198
55,27.3151875,20.177107
56,27.40092,19.757475
57,27.4892175,19.381548
58,27.58008,19.02077
59,27.6735075,18.662687
60,27.7695,18.304636
61,27.8680575,17.962816
62,27.96918,17.61983
63,28.0728675,17.281761
64,28.17912,16.939297
65,28.2879375,16.613356
66,28.39932,16.286125
67,28.5132675,15.942923
68,28.62978,15.584799
69,28.7488575,15.239426
70,28.8705,14.896978
71,28.9947075,14.566342
72,29.12148,14.239086
73,29.2508175,13.92238
74,29.38272,13.607798
75,29.5171875,13.280448
76,29.65422,12.970966
77,29.793817500000003,12.675985
78,29.93598,12.3962345
79,30.080707499999995,12.116854
80,30.228,11.84959
81,30.3778575,11.592411
82,30.53028,11.359304
83,30.685267499999995,11.134112
84,30.84282,10.919723
85,31.0029375,10.70788
86,31.16562,10.489792
87,31.3308675,10.268997
88,31.49868,10.056429
89,31.6690575,9.846211
90,31.842,9.63632
91,32.0175075,9.426752
92,32.19558000000001,9.21751
93,32.3762175,9.0208845
94,32.55942,8.857776
95,32.7451875,8.706395
96,32.93352,8.563297
97,33.1244175,8.420603
98,33.31788,8.2635
99,33.5139075,8.101945
100,33.7125,7.9406524
101,33.9136575,7.779623
102,34.11738,7.618859
103,34.3236675,7.458358
104,34.53251999999999,7.2981195
105,34.7439375,7.125098
106,34.957919999999994,6.95181
107,35.1744675,6.7919784
108,35.39358,6.651124
109,35.6152575,6.5103106
110,35.8395,6.369239
111,36.06630749999999,6.226218
112,36.29568,6.08311
113,36.5276175,5.9332237
114,36.76212,5.779753
115,36.999187500000005,5.62984
116,37.23882,5.482781
117,37.48101749999999,5.3354907
118,37.72578,5.1879706
119,37.9731075,4.9602833
120,38.223,4.724738
121,38.4754575,4.522422
0,26.9925,91.42831
1,26.936235125,89.69751
2,26.88257799999999,87.980125
3,26.831528624999997,86.29416
4,26.783087,84.60977
5,26.737253125,82.92694
6,26.694026999999995,81.33368
7,26.653408625,80.25084
8,26.615398,79.22098
9,26.579995125,78.21524
10,26.5472,77.257996
11,26.517012625,76.29343
12,26.489433,75.28113
13,26.464461125,74.00177
14,26.442097,72.63246
15,26.422340624999997,69.617905
16,26.405192,65.741356
17,26.390651125,62.263206
18,26.378718,60.490562
19,26.369392625,58.79635
20,26.362675,56.60884
21,26.35856512499999,54.16211
22,26.357063,52.296997
23,26.358168625,50.765488
24,26.361882,49.182526
25,26.368203125,47.46228
26,26.377132,45.60667
27,26.388668625,44.002674
28,26.402813,42.72341
29,26.419565125,41.39483
30,26.438925,40.09723
31,26.460892625,38.987373
32,26.485468,37.843628
33,26.512651124999994,36.68667
34,26.542442,35.533295
35,26.574840625,34.432594
36,26.609847,33.421867
37,26.647461125,32.546413
38,26.687683,31.656265
39,26.730512625,30.77508
40,26.77594999999999,29.910448
41,26.823995125,29.034685
42,26.874648,28.151535
43,26.927908625,27.372372
44,26.983777,26.61899
45,27.042253124999995,25.883543
46,27.103337,25.171778
47,27.167028625,24.507607
48,27.233328,23.914242
49,27.302235125,23.312593
50,27.37375,22.694664
51,27.447872624999995,22.104237
52,27.524602999999995,21.57266
53,27.603941125,21.098383
54,27.685887,20.662447
55,27.770440625,20.23542
56,27.857602,19.817987
57,27.947371125,19.43757
58,28.039748,19.082285
59,28.134732625,18.727953
60,28.232325,18.372423
61,28.332525125,18.030834
62,28.435333,17.691542
63,28.540748625,17.350931
64,28.648772,17.003332
65,28.759403125,16.680674
66,28.872641999999995,16.35504
67,28.988488625,15.99638
68,29.106943,15.645057
69,29.228005125,15.303421
70,29.351675,14.971569
71,29.477952625,14.645056
72,29.606838,14.318144
73,29.738331124999995,14.002516
74,29.872432,13.678711
75,30.009140624999997,13.354685
76,30.148457,13.046332
77,30.290381125,12.743319
78,30.434913,12.462473
79,30.582052624999992,12.1834135
80,30.7318,11.920334
81,30.884155125,11.67216
82,31.039118,11.445284
83,31.196688624999997,11.220528
84,31.356867,11.004602
85,31.519653125,10.789503
86,31.685046999999997,10.567692
87,31.853048625,10.34731
88,32.023658,10.127321
89,32.196875125,9.913067
90,32.372699999999995,9.703542
91,32.551132625,9.494368
92,32.732173,9.285526
93,32.915821125,9.085522
94,33.102076999999994,8.921178
95,33.290940625,8.769831
96,33.482412,8.621908
97,33.676491125,8.460669
98,33.873178,8.299555
99,34.072472625,8.138569
100,34.27437499999999,7.9777107
101,34.478885125,7.81698
102,34.686003,7.644689
103,34.895728625,7.470033
104,35.10806199999999,7.2953157
105,35.32300312499999,7.120538
106,35.54055199999999,6.9456997
107,35.760708625,6.7818203
108,35.983473,6.6345825
109,36.208845125,6.491612
110,36.436825,6.3485518
111,36.667412625,6.2054
112,36.900608,6.0495744
113,37.136411125,5.88533
114,37.374822,5.7309656
115,37.615840625,5.576975
116,37.859467,5.4269013
117,38.105701125,5.279248
118,38.354543,5.101884
119,38.60599262499999,4.8263845
120,38.86005,4.623772
121,39.116715125,4.432765
0,27.435,91.69446
1,27.377812750000004,89.963104
2,27.323276,88.24504
3,27.27138975,86.55857
4,27.222154,84.8737
5,27.17556875,83.19043
